Sentence #,Word,Tag
Sentence: 407,.,o
Sentence: 408,A,o
Sentence: 408,federal,o
Sentence: 408,district,o
Sentence: 408,court,o
Sentence: 408,awarded,o
Sentence: 408,damages,o
Sentence: 408,to,o
Sentence: 408,the,o
Sentence: 408,families,o
Sentence: 408,and,o
Sentence: 408,the,e-1-b
Sentence: 408,appeals,e-1-i
Sentence: 408,court,e-1-i
Sentence: 408,affirmed,r-b
Sentence: 408,the,e-2-b
Sentence: 408,award,e-2-i
Sentence: 408,.,o
Sentence: 409,Meanwhile,o
Sentence: 409,",",o
Sentence: 409,another,o
Sentence: 409,big,o
Sentence: 409,Wall,o
Sentence: 409,Street,o
Sentence: 409,brokerage,o
Sentence: 409,firm,o
Sentence: 409,joined,o
Sentence: 409,others,e-1-b
Sentence: 409,that,o
Sentence: 409,have,o
Sentence: 409,been,o
Sentence: 409,pulling,r-b
Sentence: 409,back,e-2-b
Sentence: 409,from,e-2-i
Sentence: 409,program,e-2-i
Sentence: 409,trading,e-2-i
Sentence: 409,.,o
Sentence: 410,Meanwhile,o
Sentence: 410,",",o
Sentence: 410,another,o
Sentence: 410,big,e-1-b
Sentence: 410,Wall,e-1-i
Sentence: 410,Street,e-1-i
Sentence: 410,brokerage,e-1-i
Sentence: 410,firm,e-1-i
Sentence: 410,joined,o
Sentence: 410,others,o
Sentence: 410,that,o
Sentence: 410,have,o
Sentence: 410,been,o
Sentence: 410,pulling,r-b
Sentence: 410,back,e-2-b
Sentence: 410,from,e-2-i
Sentence: 410,program,e-2-i
Sentence: 410,trading,e-2-i
Sentence: 410,.,o
Sentence: 411,Worst,o
Sentence: 411,of,o
Sentence: 411,all,o
Sentence: 411,",",o
Sentence: 411,Nissan,e-1-b
Sentence: 411,was,o
Sentence: 411,preoccupied,r-b
Sentence: 411,with,o
Sentence: 411,management,e-2-b
Sentence: 411,infighting,e-2-i
Sentence: 411,",",e-2-i
Sentence: 411,cronyism,e-2-i
Sentence: 411,and,e-2-i
Sentence: 411,corporate,e-2-i
Sentence: 411,rigidity,e-2-i
Sentence: 411,.,o
Sentence: 412,Paul,e-1-b
Sentence: 412,L.,e-1-i
Sentence: 412,Kane,e-1-i
Sentence: 412,",",o
Sentence: 412,Laurel,o
Sentence: 412,'s,o
Sentence: 412,president,o
Sentence: 412,at,o
Sentence: 412,the,o
Sentence: 412,time,o
Sentence: 412,",",o
Sentence: 412,quickly,e-2-b
Sentence: 412,responded,r-b
Sentence: 412,.,o
Sentence: 413,Paul,o
Sentence: 413,L.,o
Sentence: 413,Kane,o
Sentence: 413,",",o
Sentence: 413,Laurel,e-1-b
Sentence: 413,'s,e-1-i
Sentence: 413,president,e-1-i
Sentence: 413,at,o
Sentence: 413,the,o
Sentence: 413,time,o
Sentence: 413,",",o
Sentence: 413,quickly,e-2-b
Sentence: 413,responded,r-b
Sentence: 413,.,o
Sentence: 414,Companies,e-1-b
Sentence: 414,listed,r-b
Sentence: 414,below,e-2-b
Sentence: 414,reported,o
Sentence: 414,quarterly,o
Sentence: 414,profit,o
Sentence: 414,substantially,o
Sentence: 414,different,o
Sentence: 414,from,o
Sentence: 414,the,o
Sentence: 414,average,o
Sentence: 414,of,o
Sentence: 414,analysts,o
Sentence: 414,',o
Sentence: 414,estimates,o
Sentence: 414,.,o
Sentence: 415,In,o
Sentence: 415,May,o
Sentence: 415,",",o
Sentence: 415,a,o
Sentence: 415,federal,o
Sentence: 415,appeals,o
Sentence: 415,court,o
Sentence: 415,in,o
Sentence: 415,New,o
Sentence: 415,York,o
Sentence: 415,agreed,o
Sentence: 415,that,o
Sentence: 415,the,e-1-b
Sentence: 415,agency,e-1-i
Sentence: 415,acted,r-b
Sentence: 415,unlawfully,e-2-b
Sentence: 415,.,o
Sentence: 416,The,e-1-b
Sentence: 416,latter,e-1-i
Sentence: 416,would,o
Sentence: 416,be,o
Sentence: 416,undertaken,r-b
Sentence: 416,by,o
Sentence: 416,``,e-2-b
Sentence: 416,enterprises,e-2-i
Sentence: 416,",",e-2-i
Sentence: 416,joint,e-2-i
Sentence: 416,stock,e-2-i
Sentence: 416,companies,e-2-i
Sentence: 416,and,e-2-i
Sentence: 416,cooperatives,e-2-i
Sentence: 416,.,e-2-i
Sentence: 416,'',e-2-i
Sentence: 417,But,o
Sentence: 417,Western,e-1-b
Sentence: 417,Union,e-1-i
Sentence: 417,has,o
Sentence: 417,said,r-b
Sentence: 417,it,e-2-b
Sentence: 417,must,e-2-i
Sentence: 417,lower,e-2-i
Sentence: 417,the,e-2-i
Sentence: 417,interest,e-2-i
Sentence: 417,rate,e-2-i
Sentence: 417,on,e-2-i
Sentence: 417,its,e-2-i
Sentence: 417,debt,e-2-i
Sentence: 417,to,e-2-i
Sentence: 417,regain,e-2-i
Sentence: 417,full,e-2-i
Sentence: 417,financial,e-2-i
Sentence: 417,health,e-2-i
Sentence: 417,.,o
Sentence: 418,It,o
Sentence: 418,is,o
Sentence: 418,n't,o
Sentence: 418,known,o
Sentence: 418,whether,o
Sentence: 418,the,e-1-b
Sentence: 418,pilot,e-1-i
Sentence: 418,claim,e-1-i
Sentence: 418,was,o
Sentence: 418,figured,r-b
Sentence: 418,into,o
Sentence: 418,either,e-2-b
Sentence: 418,plan,e-2-i
Sentence: 418,.,o
Sentence: 419,The,e-1-b
Sentence: 419,drug,e-1-i
Sentence: 419,seems,o
Sentence: 419,to,e-2-b
Sentence: 419,suppress,e-2-i
Sentence: 419,ovulation,e-2-i
Sentence: 419,for,e-2-i
Sentence: 419,three,e-2-i
Sentence: 419,to,e-2-i
Sentence: 419,seven,e-2-i
Sentence: 419,months,e-2-i
Sentence: 419,after,o
Sentence: 419,it,o
Sentence: 419,is,o
Sentence: 419,taken,r-b
Sentence: 419,.,o
Sentence: 420,MiniScribe,e-1-b
Sentence: 420,also,o
Sentence: 420,has,r-b
Sentence: 420,n't,r-i
Sentence: 420,filed,r-i
Sentence: 420,any,e-2-b
Sentence: 420,financial,e-2-i
Sentence: 420,statements,e-2-i
Sentence: 420,for,e-2-i
Sentence: 420,1989,e-2-i
Sentence: 420,.,o
Sentence: 421,Plant,e-1-b
Sentence: 421,operators,e-1-i
Sentence: 421,are,o
Sentence: 421,heartened,r-b
Sentence: 421,by,o
Sentence: 421,Mr.,e-2-b
Sentence: 421,Ruffo,e-2-i
Sentence: 421,'s,e-2-i
Sentence: 421,pledge,e-2-i
Sentence: 421,to,e-2-i
Sentence: 421,cut,e-2-i
Sentence: 421,corruption,e-2-i
Sentence: 421,associated,e-2-i
Sentence: 421,with,e-2-i
Sentence: 421,the,e-2-i
Sentence: 421,ruling,e-2-i
Sentence: 421,party,e-2-i
Sentence: 421,officials,e-2-i
Sentence: 421,.,o
Sentence: 422,Plant,o
Sentence: 422,operators,o
Sentence: 422,are,o
Sentence: 422,heartened,o
Sentence: 422,by,o
Sentence: 422,Mr.,e-1-b
Sentence: 422,Ruffo,e-1-i
Sentence: 422,'s,o
Sentence: 422,pledge,o
Sentence: 422,to,o
Sentence: 422,cut,r-b
Sentence: 422,corruption,e-2-b
Sentence: 422,associated,e-2-i
Sentence: 422,with,e-2-i
Sentence: 422,the,e-2-i
Sentence: 422,ruling,e-2-i
Sentence: 422,party,e-2-i
Sentence: 422,officials,e-2-i
Sentence: 422,.,o
Sentence: 423,Plant,o
Sentence: 423,operators,o
Sentence: 423,are,o
Sentence: 423,heartened,o
Sentence: 423,by,o
Sentence: 423,Mr.,o
Sentence: 423,Ruffo,o
Sentence: 423,'s,o
Sentence: 423,pledge,o
Sentence: 423,to,o
Sentence: 423,cut,o
Sentence: 423,corruption,e-1-b
Sentence: 423,associated,r-b
Sentence: 423,with,o
Sentence: 423,the,e-2-b
Sentence: 423,ruling,e-2-i
Sentence: 423,party,e-2-i
Sentence: 423,officials,e-2-i
Sentence: 423,.,o
Sentence: 424,The,e-1-b
Sentence: 424,interview,e-1-i
Sentence: 424,did,r-b
Sentence: 424,not,r-i
Sentence: 424,touch,r-i
Sentence: 424,on,o
Sentence: 424,Singapore,e-2-b
Sentence: 424,'s,e-2-i
Sentence: 424,domestic,e-2-i
Sentence: 424,affairs,e-2-i
Sentence: 424,.,e-2-i
Sentence: 425,This,e-1-b
Sentence: 425,",",o
Sentence: 425,in,o
Sentence: 425,turn,o
Sentence: 425,",",o
Sentence: 425,threatens,r-b
Sentence: 425,the,e-2-b
Sentence: 425,massive,e-2-i
Sentence: 425,vested,e-2-i
Sentence: 425,interests,e-2-i
Sentence: 425,of,e-2-i
Sentence: 425,which,e-2-i
Sentence: 425,you,e-2-i
Sentence: 425,have,e-2-i
Sentence: 425,written,e-2-i
Sentence: 425,.,o
Sentence: 426,This,o
Sentence: 426,",",o
Sentence: 426,in,o
Sentence: 426,turn,o
Sentence: 426,",",o
Sentence: 426,threatens,o
Sentence: 426,the,o
Sentence: 426,massive,e-1-b
Sentence: 426,vested,r-b
Sentence: 426,interests,e-2-b
Sentence: 426,of,o
Sentence: 426,which,o
Sentence: 426,you,o
Sentence: 426,have,o
Sentence: 426,written,o
Sentence: 426,.,o
Sentence: 427,For,o
Sentence: 427,another,o
Sentence: 427,",",o
Sentence: 427,sympathetic,o
Sentence: 427,fans,o
Sentence: 427,have,o
Sentence: 427,sent,r-b
Sentence: 427,Ms.,e-1-b
Sentence: 427,Shere,e-1-i
Sentence: 427,copies,e-2-b
Sentence: 427,of,e-2-i
Sentence: 427,her,e-2-i
Sentence: 427,recipes,e-2-i
Sentence: 427,clipped,e-2-i
Sentence: 427,from,e-2-i
Sentence: 427,magazines,e-2-i
Sentence: 427,over,o
Sentence: 427,the,o
Sentence: 427,years,o
Sentence: 427,.,o
Sentence: 428,The,e-1-b
Sentence: 428,offer,e-1-i
Sentence: 428,consists,r-b
Sentence: 428,of,o
Sentence: 428,$,e-2-b
Sentence: 428,410.5,e-2-i
Sentence: 428,million,e-2-i
Sentence: 428,in,e-2-i
Sentence: 428,cash,e-2-i
Sentence: 428,and,e-2-i
Sentence: 428,the,e-2-i
Sentence: 428,rest,e-2-i
Sentence: 428,in,e-2-i
Sentence: 428,notes,e-2-i
Sentence: 428,.,o
Sentence: 429,IFI,o
Sentence: 429,also,o
Sentence: 429,has,o
Sentence: 429,nonvoting,e-1-b
Sentence: 429,preferred,e-1-i
Sentence: 429,shares,e-1-i
Sentence: 429,",",o
Sentence: 429,which,o
Sentence: 429,are,o
Sentence: 429,quoted,r-b
Sentence: 429,on,e-2-b
Sentence: 429,the,e-2-i
Sentence: 429,Milan,e-2-i
Sentence: 429,stock,e-2-i
Sentence: 429,exchange,e-2-i
Sentence: 429,.,o
Sentence: 430,Ford,o
Sentence: 430,said,o
Sentence: 430,the,e-1-b
Sentence: 430,new,e-1-i
Sentence: 430,offer,e-1-i
Sentence: 430,will,r-b
Sentence: 430,begin,r-i
Sentence: 430,Saturday,e-2-b
Sentence: 430,and,o
Sentence: 430,run,o
Sentence: 430,indefinitely,o
Sentence: 430,.,o
Sentence: 431,Ford,o
Sentence: 431,said,o
Sentence: 431,the,e-1-b
Sentence: 431,new,e-1-i
Sentence: 431,offer,e-1-i
Sentence: 431,will,o
Sentence: 431,begin,o
Sentence: 431,Saturday,o
Sentence: 431,and,o
Sentence: 431,run,r-b
Sentence: 431,indefinitely,e-2-b
Sentence: 431,.,o
Sentence: 432,Mr.,e-1-b
Sentence: 432,Doyle,e-1-i
Sentence: 432,predicts,r-b
Sentence: 432,a,e-2-b
Sentence: 432,trend,e-2-i
Sentence: 432,toward,e-2-i
Sentence: 432,fewer,e-2-i
Sentence: 432,pieces,e-2-i
Sentence: 432,of,e-2-i
Sentence: 432,home,e-2-i
Sentence: 432,exercise,e-2-i
Sentence: 432,equipment,e-2-i
Sentence: 432,being,e-2-i
Sentence: 432,sold,e-2-i
Sentence: 432,at,e-2-i
Sentence: 432,higher,e-2-i
Sentence: 432,prices,e-2-i
Sentence: 432,.,o
Sentence: 433,Mr.,o
Sentence: 433,Doyle,o
Sentence: 433,predicts,o
Sentence: 433,a,o
Sentence: 433,trend,o
Sentence: 433,toward,o
Sentence: 433,fewer,o
Sentence: 433,pieces,o
Sentence: 433,of,o
Sentence: 433,home,e-1-b
Sentence: 433,exercise,e-1-i
Sentence: 433,equipment,e-1-i
Sentence: 433,being,o
Sentence: 433,sold,r-b
Sentence: 433,at,e-2-b
Sentence: 433,higher,e-2-i
Sentence: 433,prices,e-2-i
Sentence: 433,.,o
Sentence: 434,So,o
Sentence: 434,far,o
Sentence: 434,",",o
Sentence: 434,all,o
Sentence: 434,the,o
Sentence: 434,studies,e-1-b
Sentence: 434,have,o
Sentence: 434,concluded,r-b
Sentence: 434,that,o
Sentence: 434,RU-486,e-2-b
Sentence: 434,is,e-2-i
Sentence: 434,``,e-2-i
Sentence: 434,safe,e-2-i
Sentence: 434,.,e-2-i
Sentence: 434,'',e-2-i
Sentence: 435,The,o
Sentence: 435,expected,o
Sentence: 435,average,o
Sentence: 435,life,o
Sentence: 435,of,o
Sentence: 435,the,o
Sentence: 435,certificates,o
Sentence: 435,is,o
Sentence: 435,10,o
Sentence: 435,years,o
Sentence: 435,",",o
Sentence: 435,with,o
Sentence: 435,the,o
Sentence: 435,final,o
Sentence: 435,scheduled,r-b
Sentence: 435,payment,e-1-b
Sentence: 435,in,o
Sentence: 435,October,e-2-b
Sentence: 435,",",e-2-i
Sentence: 435,2001,e-2-i
Sentence: 435,.,o
Sentence: 436,Santa,e-1-b
Sentence: 436,Fe,e-1-i
Sentence: 436,Pacific,e-1-i
Sentence: 436,was,o
Sentence: 436,the,o
Sentence: 436,kind,o
Sentence: 436,of,o
Sentence: 436,story,o
Sentence: 436,Wall,e-2-b
Sentence: 436,Street,e-2-i
Sentence: 436,loved,r-b
Sentence: 436,.,o
Sentence: 437,Santa,o
Sentence: 437,Fe,o
Sentence: 437,Pacific,o
Sentence: 437,was,o
Sentence: 437,the,o
Sentence: 437,kind,o
Sentence: 437,of,o
Sentence: 437,story,e-1-b
Sentence: 437,Wall,e-2-b
Sentence: 437,Street,e-2-i
Sentence: 437,loved,r-b
Sentence: 437,.,o
Sentence: 438,And,o
Sentence: 438,no,e-1-b
Sentence: 438,one,e-1-i
Sentence: 438,with,e-1-i
Sentence: 438,a,e-1-i
Sentence: 438,complaint,e-1-i
Sentence: 438,about,e-1-i
Sentence: 438,the,e-1-i
Sentence: 438,judge,e-1-i
Sentence: 438,would,r-b
Sentence: 438,allow,r-i
Sentence: 438,his,e-2-b
Sentence: 438,name,e-2-i
Sentence: 438,to,e-2-i
Sentence: 438,be,e-2-i
Sentence: 438,printed,e-2-i
Sentence: 438,.,o
Sentence: 439,The,e-1-b
Sentence: 439,borrowing,e-1-i
Sentence: 439,to,e-1-i
Sentence: 439,raise,e-1-i
Sentence: 439,these,e-1-i
Sentence: 439,funds,e-1-i
Sentence: 439,would,o
Sentence: 439,be,o
Sentence: 439,paid,r-b
Sentence: 439,off,o
Sentence: 439,as,e-2-b
Sentence: 439,assets,e-2-i
Sentence: 439,of,e-2-i
Sentence: 439,sick,e-2-i
Sentence: 439,thrifts,e-2-i
Sentence: 439,are,e-2-i
Sentence: 439,sold,e-2-i
Sentence: 439,.,o
Sentence: 440,Charles,e-1-b
Sentence: 440,LaBella,e-1-i
Sentence: 440,",",o
Sentence: 440,the,o
Sentence: 440,assistant,o
Sentence: 440,U.S.,o
Sentence: 440,attorney,o
Sentence: 440,prosecuting,r-b
Sentence: 440,the,e-2-b
Sentence: 440,Marcos,e-2-i
Sentence: 440,case,e-2-i
Sentence: 440,",",o
Sentence: 440,did,o
Sentence: 440,n't,o
Sentence: 440,return,o
Sentence: 440,phone,o
Sentence: 440,calls,o
Sentence: 440,seeking,o
Sentence: 440,comment,o
Sentence: 440,.,o
Sentence: 441,Charles,o
Sentence: 441,LaBella,o
Sentence: 441,",",o
Sentence: 441,the,e-1-b
Sentence: 441,assistant,e-1-i
Sentence: 441,U.S.,e-1-i
Sentence: 441,attorney,e-1-i
Sentence: 441,prosecuting,r-b
Sentence: 441,the,e-2-b
Sentence: 441,Marcos,e-2-i
Sentence: 441,case,e-2-i
Sentence: 441,",",o
Sentence: 441,did,o
Sentence: 441,n't,o
Sentence: 441,return,o
Sentence: 441,phone,o
Sentence: 441,calls,o
Sentence: 441,seeking,o
Sentence: 441,comment,o
Sentence: 441,.,o
Sentence: 442,Charles,e-1-b
Sentence: 442,LaBella,e-1-i
Sentence: 442,",",o
Sentence: 442,the,o
Sentence: 442,assistant,o
Sentence: 442,U.S.,o
Sentence: 442,attorney,o
Sentence: 442,prosecuting,o
Sentence: 442,the,o
Sentence: 442,Marcos,o
Sentence: 442,case,o
Sentence: 442,",",o
Sentence: 442,did,r-b
Sentence: 442,n't,r-i
Sentence: 442,return,r-i
Sentence: 442,phone,e-2-b
Sentence: 442,calls,e-2-i
Sentence: 442,seeking,e-2-i
Sentence: 442,comment,e-2-i
Sentence: 442,.,o
Sentence: 443,Charles,o
Sentence: 443,LaBella,o
Sentence: 443,",",o
Sentence: 443,the,e-1-b
Sentence: 443,assistant,e-1-i
Sentence: 443,U.S.,e-1-i
Sentence: 443,attorney,e-1-i
Sentence: 443,prosecuting,e-1-i
Sentence: 443,the,e-1-i
Sentence: 443,Marcos,e-1-i
Sentence: 443,case,e-1-i
Sentence: 443,",",o
Sentence: 443,did,r-b
Sentence: 443,n't,r-i
Sentence: 443,return,r-i
Sentence: 443,phone,e-2-b
Sentence: 443,calls,e-2-i
Sentence: 443,seeking,e-2-i
Sentence: 443,comment,e-2-i
Sentence: 443,.,o
Sentence: 444,J.C.,e-1-b
Sentence: 444,PENNEY,e-1-i
Sentence: 444,Co.,e-1-i
Sentence: 444,",",o
Sentence: 444,Dallas,o
Sentence: 444,",",o
Sentence: 444,said,r-b
Sentence: 444,it,e-2-b
Sentence: 444,issued,e-2-i
Sentence: 444,$,e-2-i
Sentence: 444,350,e-2-i
Sentence: 444,million,e-2-i
Sentence: 444,of,e-2-i
Sentence: 444,securities,e-2-i
Sentence: 444,backed,e-2-i
Sentence: 444,by,e-2-i
Sentence: 444,credit,e-2-i
Sentence: 444,-,e-2-i
Sentence: 444,card,e-2-i
Sentence: 444,receivables,e-2-i
Sentence: 444,.,o
Sentence: 445,Sentencing,o
Sentence: 445,was,o
Sentence: 445,postponed,o
Sentence: 445,on,o
Sentence: 445,Aug.,o
Sentence: 445,18,o
Sentence: 445,",",o
Sentence: 445,when,o
Sentence: 445,Mr.,e-1-b
Sentence: 445,Krisher,e-1-i
Sentence: 445,was,o
Sentence: 445,hospitalized,r-b
Sentence: 445,for,e-2-b
Sentence: 445,depression,e-2-i
Sentence: 445,.,o
Sentence: 446,Then,o
Sentence: 446,the,e-1-b
Sentence: 446,short,e-1-i
Sentence: 446,-,e-1-i
Sentence: 446,term,e-1-i
Sentence: 446,debt,e-1-i
Sentence: 446,is,o
Sentence: 446,paid,r-b
Sentence: 446,off,o
Sentence: 446,through,e-2-b
Sentence: 446,the,e-2-i
Sentence: 446,proceeds,e-2-i
Sentence: 446,of,e-2-i
Sentence: 446,selling,e-2-i
Sentence: 446,the,e-2-i
Sentence: 446,assets,e-2-i
Sentence: 446,.,o
Sentence: 447,But,o
Sentence: 447,Judge,o
Sentence: 447,Keenan,o
Sentence: 447,said,o
Sentence: 447,that,o
Sentence: 447,privilege,e-1-b
Sentence: 447,'s,o
Sentence: 447,purpose,o
Sentence: 447,is,o
Sentence: 447,``,o
Sentence: 447,fostering,r-b
Sentence: 447,harmony,e-2-b
Sentence: 447,in,e-2-i
Sentence: 447,marriage,e-2-i
Sentence: 447,.,o
Sentence: 447,'',o
Sentence: 448,Mr.,e-1-b
Sentence: 448,Conn,e-1-i
Sentence: 448,charges,r-b
Sentence: 448,that,o
Sentence: 448,Humana,e-2-b
Sentence: 448,'s,e-2-i
Sentence: 448,own,e-2-i
Sentence: 448,actions,e-2-i
Sentence: 448,undermine,e-2-i
Sentence: 448,its,e-2-i
Sentence: 448,argument,e-2-i
Sentence: 448,.,o
Sentence: 449,Mr.,o
Sentence: 449,Conn,o
Sentence: 449,charges,o
Sentence: 449,that,o
Sentence: 449,Humana,e-1-b
Sentence: 449,'s,e-1-i
Sentence: 449,own,e-1-i
Sentence: 449,actions,e-1-i
Sentence: 449,undermine,r-b
Sentence: 449,its,o
Sentence: 449,argument,e-2-b
Sentence: 449,.,o
Sentence: 450,On,o
Sentence: 450,U.S.,o
Sentence: 450,-,o
Sentence: 450,Philippine,o
Sentence: 450,relations,o
Sentence: 450,:,o
Sentence: 450,``,o
Sentence: 450,It,o
Sentence: 450,'s,o
Sentence: 450,such,o
Sentence: 450,a,e-1-b
Sentence: 450,mixed,e-1-i
Sentence: 450,-,e-1-i
Sentence: 450,up,e-1-i
Sentence: 450,relationship,e-1-i
Sentence: 450,going,r-b
Sentence: 450,back,e-2-b
Sentence: 450,into,e-2-i
Sentence: 450,history,e-2-i
Sentence: 450,...,o
Sentence: 450,.,o
Sentence: 451,``,o
Sentence: 451,Carl,e-1-b
Sentence: 451,has,r-b
Sentence: 451,a,e-2-b
Sentence: 451,much,e-2-i
Sentence: 451,higher,e-2-i
Sentence: 451,degree,e-2-i
Sentence: 451,of,e-2-i
Sentence: 451,intimacy,e-2-i
Sentence: 451,with,e-2-i
Sentence: 451,his,e-2-i
Sentence: 451,clients,e-2-i
Sentence: 451,than,e-2-i
Sentence: 451,is,e-2-i
Sentence: 451,ordinary,e-2-i
Sentence: 451,for,e-2-i
Sentence: 451,an,e-2-i
Sentence: 451,agency,e-2-i
Sentence: 451,his,e-2-i
Sentence: 451,size,e-2-i
Sentence: 451,.,o
Sentence: 452,For,o
Sentence: 452,nonunion,o
Sentence: 452,workers,o
Sentence: 452,",",o
Sentence: 452,the,e-1-b
Sentence: 452,costs,e-1-i
Sentence: 452,rose,r-b
Sentence: 452,1.4,e-2-b
Sentence: 452,%,e-2-i
Sentence: 452,.,o
Sentence: 453,Adds,r-b
Sentence: 453,Mr.,e-1-b
Sentence: 453,Eidsmo,e-1-i
Sentence: 453,",",o
Sentence: 453,``,o
Sentence: 453,What,e-2-b
Sentence: 453,felt,e-2-i
Sentence: 453,good,e-2-i
Sentence: 453,that,e-2-i
Sentence: 453,day,e-2-i
Sentence: 453,was,e-2-i
Sentence: 453,done,e-2-i
Sentence: 453,that,e-2-i
Sentence: 453,day,e-2-i
Sentence: 453,.,o
Sentence: 453,'',o
Sentence: 454,Adds,o
Sentence: 454,Mr.,o
Sentence: 454,Eidsmo,o
Sentence: 454,",",o
Sentence: 454,``,o
Sentence: 454,What,o
Sentence: 454,felt,r-b
Sentence: 454,good,o
Sentence: 454,that,e-1-b
Sentence: 454,day,e-1-i
Sentence: 454,was,e-2-b
Sentence: 454,done,e-2-i
Sentence: 454,that,e-2-i
Sentence: 454,day,e-2-i
Sentence: 454,.,o
Sentence: 454,'',o
Sentence: 455,For,o
Sentence: 455,instance,o
Sentence: 455,",",o
Sentence: 455,the,e-1-b
Sentence: 455,documents,e-1-i
Sentence: 455,could,r-b
Sentence: 455,involve,r-i
Sentence: 455,foreign,e-2-b
Sentence: 455,business,e-2-i
Sentence: 455,dealings,e-2-i
Sentence: 455,or,o
Sentence: 455,bank,o
Sentence: 455,accounts,o
Sentence: 455,.,o
Sentence: 456,For,o
Sentence: 456,instance,o
Sentence: 456,",",o
Sentence: 456,the,e-1-b
Sentence: 456,documents,e-1-i
Sentence: 456,could,r-b
Sentence: 456,involve,r-i
Sentence: 456,foreign,o
Sentence: 456,business,o
Sentence: 456,dealings,o
Sentence: 456,or,o
Sentence: 456,bank,e-2-b
Sentence: 456,accounts,e-2-i
Sentence: 456,.,o
Sentence: 457,The,e-1-b
Sentence: 457,value,e-1-i
Sentence: 457,of,e-1-i
Sentence: 457,the,e-1-i
Sentence: 457,two,e-1-i
Sentence: 457,transactions,e-1-i
Sentence: 457,was,r-b
Sentence: 457,n't,r-i
Sentence: 457,disclosed,r-i
Sentence: 457,",",o
Sentence: 457,but,o
Sentence: 457,an,e-2-b
Sentence: 457,IFI,e-2-i
Sentence: 457,spokesman,e-2-i
Sentence: 457,said,o
Sentence: 457,no,o
Sentence: 457,cash,o
Sentence: 457,would,o
Sentence: 457,change,o
Sentence: 457,hands,o
Sentence: 457,.,o
Sentence: 458,The,o
Sentence: 458,value,o
Sentence: 458,of,o
Sentence: 458,the,o
Sentence: 458,two,o
Sentence: 458,transactions,o
Sentence: 458,was,o
Sentence: 458,n't,o
Sentence: 458,disclosed,o
Sentence: 458,",",o
Sentence: 458,but,o
Sentence: 458,an,e-1-b
Sentence: 458,IFI,e-1-i
Sentence: 458,spokesman,e-1-i
Sentence: 458,said,r-b
Sentence: 458,no,e-2-b
Sentence: 458,cash,e-2-i
Sentence: 458,would,e-2-i
Sentence: 458,change,e-2-i
Sentence: 458,hands,e-2-i
Sentence: 458,.,o
Sentence: 459,The,o
Sentence: 459,value,o
Sentence: 459,of,o
Sentence: 459,the,o
Sentence: 459,two,o
Sentence: 459,transactions,o
Sentence: 459,was,o
Sentence: 459,n't,o
Sentence: 459,disclosed,o
Sentence: 459,",",o
Sentence: 459,but,o
Sentence: 459,an,o
Sentence: 459,IFI,o
Sentence: 459,spokesman,o
Sentence: 459,said,o
Sentence: 459,no,o
Sentence: 459,cash,e-1-b
Sentence: 459,would,o
Sentence: 459,change,r-b
Sentence: 459,hands,e-2-b
Sentence: 459,.,o
Sentence: 460,And,o
Sentence: 460,it,o
Sentence: 460,would,o
Sentence: 460,shift,o
Sentence: 460,the,o
Sentence: 460,burden,o
Sentence: 460,to,o
Sentence: 460,prosecutors,o
Sentence: 460,to,o
Sentence: 460,disprove,o
Sentence: 460,that,o
Sentence: 460,discrimination,e-1-b
Sentence: 460,caused,r-b
Sentence: 460,any,o
Sentence: 460,statistical,e-2-b
Sentence: 460,racial,e-2-i
Sentence: 460,disparities,e-2-i
Sentence: 460,.,o
Sentence: 461,Investors,e-1-b
Sentence: 461,in,e-1-i
Sentence: 461,stock,e-1-i
Sentence: 461,funds,e-1-i
Sentence: 461,did,r-b
Sentence: 461,n't,r-i
Sentence: 461,panic,r-i
Sentence: 461,the,e-2-b
Sentence: 461,weekend,e-2-i
Sentence: 461,after,e-2-i
Sentence: 461,mid,e-2-i
Sentence: 461,-,e-2-i
Sentence: 461,October,e-2-i
Sentence: 461,'s,e-2-i
Sentence: 461,190,e-2-i
Sentence: 461,-,e-2-i
Sentence: 461,point,e-2-i
Sentence: 461,market,e-2-i
Sentence: 461,plunge,e-2-i
Sentence: 461,.,o
Sentence: 462,Mr.,e-1-b
Sentence: 462,Johnson,e-1-i
Sentence: 462,also,o
Sentence: 462,said,r-b
Sentence: 462,that,o
Sentence: 462,``,o
Sentence: 462,in,e-2-b
Sentence: 462,the,e-2-i
Sentence: 462,scheme,e-2-i
Sentence: 462,of,e-2-i
Sentence: 462,things,e-2-i
Sentence: 462,",",e-2-i
Sentence: 462,these,e-2-i
Sentence: 462,things,e-2-i
Sentence: 462,are,e-2-i
Sentence: 462,minor,e-2-i
Sentence: 462,.,o
Sentence: 462,'',o
Sentence: 463,The,e-1-b
Sentence: 463,Financial,e-1-i
Sentence: 463,Index,e-1-i
Sentence: 463,of,e-1-i
Sentence: 463,100,e-1-i
Sentence: 463,biggest,e-1-i
Sentence: 463,banks,e-1-i
Sentence: 463,and,e-1-i
Sentence: 463,insurance,e-1-i
Sentence: 463,issues,e-1-i
Sentence: 463,added,r-b
Sentence: 463,2.19,e-2-b
Sentence: 463,to,e-2-i
Sentence: 463,447.76,e-2-i
Sentence: 463,.,o
Sentence: 464,Banks,e-1-b
Sentence: 464,now,o
Sentence: 464,are,o
Sentence: 464,required,r-b
Sentence: 464,only,e-2-b
Sentence: 464,to,e-2-i
